,price,volume
2021-02-09 12:30:00+00:00,1.0000182,362421.9021427424
2021-02-09 13:00:00+00:00,0.99998587,194445.511399581
2021-02-09 13:30:00+00:00,1.00000082,141603.39571435645
2021-02-09 14:00:00+00:00,0.99992925,257460.63317477648
2021-02-09 14:30:00+00:00,1.00004809,92747.90656263437
2021-02-09 15:00:00+00:00,0.99741067,468302.8437780768
2021-02-09 15:30:00+00:00,0.99990215,96350.00795478461
2021-02-09 16:00:00+00:00,0.9996583,276768.91776323126
2021-02-09 16:30:00+00:00,1.00004628,128502.04443687432
2021-02-09 17:00:00+00:00,1.00011129,309587.6004040484
2021-02-09 17:30:00+00:00,0.99996483,189585.78262043453
2021-02-09 18:00:00+00:00,1.00002452,248349.77604114363
2021-02-09 18:30:00+00:00,1.00008336,1453267.3146724757
2021-02-09 19:00:00+00:00,1.00004541,184710.6464407837
2021-02-09 19:30:00+00:00,0.99994454,206578.20673973465
2021-02-09 20:00:00+00:00,1.00003677,202733.6829839636
2021-02-09 20:30:00+00:00,1.00000325,1450489.1790654024
2021-02-09 21:00:00+00:00,1.00001637,193255.53879925227
2021-02-09 21:30:00+00:00,1.00000144,1022735.1836237286
2021-02-09 22:00:00+00:00,0.9999337,116242.19178269252
2021-02-09 22:30:00+00:00,1.00002905,127736.81133001222
2021-02-09 23:00:00+00:00,0.99992282,168699.2704100738
2021-02-09 23:30:00+00:00,0.99998992,113150.47301756081
2021-02-10 00:00:00+00:00,1.00010641,659685.4553508676
2021-02-10 00:30:00+00:00,1.00001696,385739.50740112655
2021-02-10 01:00:00+00:00,1.00000316,487260.69002325257
2021-02-10 01:30:00+00:00,0.99971319,964614.3275578328
2021-02-10 02:00:00+00:00,0.99951329,960006.0430730304
2021-02-10 02:30:00+00:00,0.99987576,137372.39751228006
2021-02-10 03:00:00+00:00,0.99958392,680899.7486635436
2021-02-10 03:30:00+00:00,0.99939927,551056.7852787696
2021-02-10 04:00:00+00:00,0.99967796,167421.74210916433
2021-02-10 04:30:00+00:00,0.99988791,125379.09678958727
2021-02-10 05:00:00+00:00,0.99918341,172303.01256405213
2021-02-10 05:30:00+00:00,1.00000534,178798.11541988188
2021-02-10 06:00:00+00:00,0.99998208,320096.6872943789
2021-02-10 06:30:00+00:00,0.99985248,435937.25644561846
2021-02-10 07:00:00+00:00,0.99994672,453116.7535166287
2021-02-10 07:30:00+00:00,1.00002821,300422.7137209775
2021-02-10 08:00:00+00:00,1.00009269,592995.4311796315
